cons_last_month,has_gas,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,churn,duration
2315,0,33.19,33.19,2,100.41,6,10.392,0,2074
8652,0,219.88,219.88,1,1302.36,4,80.0,0,1510
558120,1,14.4,14.4,2,185.09,5,23.01,0,1980
0,0,52.56,52.56,1,30.96,4,15.0,0,1484
499,0,56.9,56.9,1,104.62,6,25.097,0,2238
0,0,20.54,20.54,1,24.17,6,10.392,0,2557
22,0,33.06,33.06,1,3.18,4,14.49,0,1461
0,0,27.3,27.3,1,133.28,4,15.1,0,1461
346,0,4.7,4.7,1,180.41,6,12.5,1,2557
0,0,33.12,33.12,1,83.61,4,13.2,0,1827
0,0,17.67,17.67,1,89.79,5,13.85,0,1975
785,0,19.56,19.56,1,77.16,6,16.5,0,2557
3715,1,10.0,10.0,2,547.65,6,30.0,0,2557
0,1,11.4,11.4,2,121.64,4,10.392,0,1827
0,0,29.3,29.3,1,288.17,3,24.249,0,1095
0,0,27.01,27.01,1,30.84,3,11.0,1,1461
101,0,48.24,48.24,1,13.72,5,19.3,0,2192
771203,0,46.28,46.28,1,384.14,5,60.0,0,1827
0,0,13.4,13.4,1,16.84,6,13.85,0,2557
872,0,24.76,24.76,1,154.93,6,19.8,1,2192
0,0,20.2,20.2,1,126.1,6,13.856,0,2192
13,0,65.96,65.96,1,2.82,6,33.0,0,2557
21,0,155.73,155.73,1,169.53,3,10.392,0,1096
1112,0,17.56,17.56,1,118.11,6,15.1,0,2557
1325,0,0.0,0.0,1,21.99,6,3.464,0,2544
29051,0,21.72,21.72,1,686.22,4,24.249,0,1425
2414,0,6.42,6.42,1,175.32,4,13.8,0,1827
110,0,21.48,21.48,1,24.18,6,10.392,0,2437
0,0,10.0,10.0,1,161.36,4,15.0,0,1827
228,0,32.96,32.96,1,46.76,6,19.8,0,2557
0,0,16.92,16.92,1,65.4,6,10.392,0,2192
0,0,10.33,10.33,1,138.4,4,15.001,0,1827
0,1,37.74,37.74,3,240.86,4,12.0,0,1521
8511,0,6.64,6.64,1,775.38,4,39.43,0,1826
950,1,17.73,17.73,2,95.86,3,19.8,0,1461
2820,0,12.48,12.48,1,235.13,6,66.0,0,2557
5435,0,34.52,34.52,2,282.69,5,17.25,0,1926
3300,0,35.88,35.88,1,351.55,4,29.7,0,1461
42546,0,31.21,31.21,1,244.42,5,23.036,0,1827
484,1,22.26,22.26,2,80.8,6,19.8,0,2557
17092,0,11.82,11.82,1,748.49,6,31.5,0,2246
0,1,22.02,22.02,2,111.07,4,11.951,0,1461
2378,0,11.06,11.06,1,384.38,4,23.0,0,1827
0,0,13.1,13.1,1,433.19,6,10.392,0,2204
123,0,31.5,31.5,1,24.08,4,16.3,0,1827
0,0,27.36,27.36,1,119.24,6,11.5,0,2372
1856,1,0.8999999999999989,0.8999999999999989,2,215.14,6,20.0,0,2557
295,0,26.25,26.25,1,38.91,4,16.8,0,1827
0,1,18.96,18.96,2,563.31,3,19.05,1,1461
127181,1,19.74,19.74,2,449.12,6,18.551,0,2192
41742,0,64.9,64.9,1,172.76,5,48.0,0,1827
1587,0,42.58,42.58,1,237.29,6,31.5,0,2192
286,0,33.48,33.48,1,25.1,5,17.3,0,2192
3,0,11.95,11.95,1,185.79,6,13.85,0,2557
0,0,24.76,24.76,1,116.47,6,23.3,0,2192
0,0,26.04,26.04,1,1.38,5,10.392,0,1684
0,1,14.64,14.64,2,77.43,5,10.39,1,1827
2111,0,6.18,6.18,1,115.48,6,13.2,0,2557
0,0,22.44,22.44,1,36.11,5,13.8,0,1827
326,1,25.18,25.18,3,35.45,6,11.0,0,2249
1264,0,34.68,34.68,1,34.64,5,13.856,0,1826
1508,1,30.0,30.0,3,152.67,5,15.001,0,2192
1222,0,23.73,23.73,1,148.33,7,16.5,0,2557
3923,0,8.8,8.8,1,244.17,6,13.2,0,2622
1124,0,19.96,19.96,1,106.19,10,16.0,0,3727
0,0,20.54,20.54,1,21.19,6,10.39,0,2557
30552,0,4.04,4.04,1,732.81,4,15.0,0,1827
0,1,24.4,24.4,2,73.4,3,15.0,0,1096
297614,1,25.7,25.7,2,146.79,3,13.856,0,1096
1971,0,21.48,21.48,1,98.84,6,10.392,0,2192
2897,0,18.36,18.36,1,391.79,4,20.0,0,1461
0,0,17.6,17.6,1,150.96,4,13.2,0,1778
632,0,103.68,103.68,1,108.91,3,41.5,0,1095
9047,0,29.64,29.64,2,441.07,11,29.7,0,4383
0,0,61.74,61.74,2,194.91,5,21.04,0,2027
29603,0,33.06,33.06,1,83.64,3,14.49,1,1223
825,1,9.2,9.2,3,238.45,3,13.856,1,1461
2122,0,38.27,38.27,1,37.14,5,23.01,0,2192
2164,1,3.4,3.4,2,184.74,5,12.5,0,2068
160,0,43.08,43.08,1,17.68,5,17.25,0,2192
996,0,10.66,10.66,1,64.63,10,11.0,0,4018
0,1,38.5,38.5,3,142.22,3,5.196000000000001,0,1114
469210,1,26.04,26.04,2,813.72,3,33.0,0,1096
0,0,23.64,23.64,1,149.35,6,11.5,0,2248
462,0,26.02,26.02,1,34.41,3,13.2,0,1461
115623,0,81.57,81.57,1,110.35,5,45.0,0,1827
0,0,23.76,23.76,1,31.19,4,10.392,0,1461
289924,1,49.92,49.92,2,488.25,4,50.0,1,1461
3383,0,24.26,24.26,1,344.62,4,31.5,0,1461
3635,1,30.86,30.86,3,402.24,4,15.0,0,1518
1160,1,16.06,16.06,3,131.51,7,11.4,0,2557
3,0,16.92,16.92,1,0.12,6,10.392,1,2192
420,1,46.74,46.74,3,58.29,4,41.5,1,1827
0,0,4.04,4.04,1,258.21,6,15.0,0,2565
73783,1,16.66,16.66,2,266.18,4,13.2,1,1461
0,0,36.25,36.25,2,51.18,3,13.856,0,1304
0,0,13.68,13.68,1,31.34,3,11.5,0,1461
0,0,18.4,18.4,1,66.26,4,11.3,0,1461
0,0,23.36,23.36,1,68.68,4,15.0,0,1827
0,0,26.73,26.73,1,23.44,6,13.2,0,2557
269980,1,21.96,21.96,2,98.22,5,16.5,0,2192
0,0,30.11,30.11,1,6.01,4,13.164,0,1461
42465,0,26.04,26.04,1,44.67,6,10.392,0,2557
0,0,18.94,18.94,1,205.11,6,15.0,0,2192
5205,0,24.42,24.42,1,403.44,3,13.164,0,1052
3419,0,27.6,27.6,1,146.16,4,17.0,0,1494
925,0,28.6,28.6,1,28.38,4,13.856,0,1461
181766,1,25.08,25.08,2,1514.88,6,13.856,0,2315
0,0,33.12,33.12,1,114.56,6,13.2,0,2593
408622,1,23.28,23.28,2,283.3,6,10.35,0,2316
2196,0,14.7,14.7,1,378.71,4,16.44,0,1461
3095,0,25.7,25.7,1,143.4,4,13.856,1,1504
0,0,16.92,16.92,1,38.76,5,10.392,0,1827
0,0,25.56,25.56,1,50.62,5,13.856,0,1827
246,0,27.39,27.39,1,83.51,3,23.1,0,1460
0,0,31.64,31.64,1,52.13,5,13.856,1,1827
0,0,20.54,20.54,1,23.81,4,10.392,0,1827
2380,0,14.7,14.7,1,305.28,4,13.856,0,1827
1081,0,14.46,14.46,1,161.26,3,16.5,0,1461
0,0,25.92,25.92,1,129.24,6,11.5,0,2191
5663,0,24.0,24.0,1,165.31,3,14.49,0,1312
2039,0,24.72,24.72,1,197.6,8,16.5,0,2922
228,0,31.89,31.89,1,33.12,4,16.5,1,1827
0,0,13.26,13.26,1,57.19,6,10.392,0,2557
224,1,22.52,22.52,3,80.41,4,13.856,0,1460
0,0,29.76,29.76,1,176.26,6,13.2,0,2191
1904,0,18.62,18.62,1,34.54,7,13.2,0,2557
1161,0,20.48,20.48,1,75.98,5,13.15,0,2192
576,1,53.36,53.36,3,41.82,3,17.320999999999998,0,1244
0,1,16.66,16.66,2,145.74,6,13.2,0,2192
307,0,18.76,18.76,1,116.09,11,15.001,0,4018
120324,0,17.1,17.1,1,85.92,5,10.35,0,2192
0,0,19.2,19.2,1,0.0,5,10.392,1,1827
1229,1,10.0,10.0,2,353.73,6,15.0,0,2400
340,0,10.0,10.0,1,369.35,3,15.0,0,1231
4526,0,17.22,17.22,1,741.9,4,19.72,0,1461
4754,0,31.2,31.2,1,169.0,7,13.856,0,2735
2274,0,14.16,14.16,2,56.88,4,15.78,0,1827
282,0,75.48,75.48,1,45.84,11,37.0,0,4018
0,0,17.13,17.13,1,76.98,6,10.392,0,2501
0,0,12.82,12.82,1,33.8,5,13.2,0,2192
3307,1,31.21,31.21,3,401.6,4,23.1,0,1461
698,0,29.04,29.04,1,196.75,9,19.42,0,3287
1224,0,27.32,27.32,1,98.86,6,13.2,0,2192
68400,0,19.28,19.28,1,366.72,6,13.2,0,2192
945,0,17.73,17.73,1,74.03,6,19.8,1,2557
1003,0,28.08,28.08,1,160.69,4,17.32,0,1461
2769,0,30.09,30.09,1,58.36,3,17.0,0,1461
2648,0,19.48,19.48,1,102.89,6,13.86,0,2192
149,0,37.56,37.56,1,21.77,6,15.0,0,2191
2636,0,6.36,6.36,1,448.67,4,19.0,0,1827
0,0,15.96,15.96,1,356.31,6,15.0,0,2233
0,0,12.82,12.82,1,39.04,5,13.2,0,2192
1646,1,41.52,41.52,2,275.89,4,27.713,1,1827
5038,0,55.0,55.0,1,191.04,7,60.0,0,2557
5325,1,26.4,26.4,2,465.69,12,26.4,1,4749
0,0,7.76,7.76,1,75.6,5,10.35,0,2192
1251,0,69.96,69.96,1,132.1,6,35.0,0,2557
0,0,25.7,25.7,1,186.28,4,13.856,1,1461
13461,0,20.2,20.2,1,316.9,4,13.856,0,1461
289158,1,11.42,11.42,2,341.6,5,13.2,0,2192
0,1,34.56,34.56,2,275.81,6,23.1,1,2557
289924,1,59.88,59.88,2,710.57,4,60.0,0,1461
646,1,34.68,34.68,2,131.32,3,13.856,0,1461
19008,0,11.84,11.84,1,103.8,6,10.392,0,2557
2601,0,29.76,29.76,1,289.62,6,13.2,0,2191
4341,0,15.84,15.84,1,344.57,3,17.320999999999998,0,1096
442,0,44.0,44.0,1,58.47,4,26.4,1,1635
1087,0,24.24,24.24,1,209.18,6,26.4,0,2192
1060,0,30.22,30.22,1,72.21,6,13.2,0,2192
6006,0,24.42,24.42,1,507.0,4,23.01,0,1461
0,0,10.08,10.08,1,78.22,5,10.382,0,2192
1123,1,21.48,21.48,2,102.08,5,10.392,0,1827
2244,0,11.04,11.04,1,342.92,4,33.0,0,1600
2424,0,37.98,37.98,1,118.66,7,26.4,0,2557
0,0,3.56,3.56,1,238.25,6,13.2,0,2557
144312,1,21.12,21.12,2,391.12,6,14.5,0,2192
342,0,21.52,21.52,1,19.3,12,13.2,0,4383
1470,1,0.6799999999999989,0.6799999999999989,2,418.26,4,15.935,0,1827
5626,0,28.45,28.45,1,155.33,5,13.856,1,2016
751,0,31.2,31.2,1,53.84,4,20.0,0,1827
1242,0,24.42,24.42,1,46.78,7,13.2,1,2557
0,0,33.12,33.12,1,69.69,4,13.2,0,1461
1762,0,9.54,9.54,1,189.86,3,15.22,0,1461
659,0,0.0,0.0,1,0.0,8,9.9,0,3105
2344,1,25.8,25.8,2,191.08,5,17.25,0,1826
0,0,18.12,18.12,1,43.06,6,10.392,0,2557
1363,0,19.48,19.48,1,62.72,7,13.856,0,2557
297,0,76.92,76.92,1,34.4,4,30.8,0,1413
984,0,34.68,34.68,1,90.38,6,13.856,0,2191
404,1,30.86,30.86,3,203.82,5,15.0,0,1827
4887,1,51.72,51.72,2,38.78,5,20.7,0,2192
0,0,26.73,26.73,1,13.83,6,13.2,0,2557
867,0,11.95,11.95,1,318.11,6,13.856,0,2557
222,0,30.21,30.21,1,139.35,4,21.0,0,1461
3189,0,50.1,50.1,1,363.36,3,41.5,1,1096
0,0,34.56,34.56,1,98.94,3,13.8,0,1461
32,0,39.9,39.9,1,456.81,4,12.5,1,1468
467,1,12.36,12.36,3,22.81,3,10.392,0,1461
1099,1,17.1,17.1,2,93.79,6,15.2,0,2557
823,1,32.79,32.79,2,104.3,5,27.6,0,2192
2920,0,31.2,31.2,1,110.8,5,13.856,0,1826
68516,0,3.56,3.56,1,221.54,4,13.2,0,1827
426460,1,0.0,0.0,2,323.3,4,15.001,0,1662
0,0,16.92,16.92,1,26.2,3,10.392,0,1096
1463,0,33.12,33.12,1,115.78,4,13.2,0,1461
2373,0,4.2,4.2,1,294.45,6,22.0,0,2557
0,0,12.82,12.82,1,50.43,6,13.2,0,2557
189,0,21.09,21.09,1,7.94,4,10.392,0,1827
357,0,10.08,10.08,1,29.46,4,10.392,0,1536
0,0,16.54,16.54,1,139.42,3,15.0,0,1461
0,0,26.04,26.04,1,20.83,6,10.39,1,2192
2008,0,39.6,39.6,2,240.98,6,26.4,0,2191
1827,0,31.53,31.53,1,131.29,6,13.8,0,2192
0,0,26.04,26.04,1,0.39,6,10.392,0,2191
2219,0,43.08,43.08,1,65.43,5,17.25,0,2192
5119,0,18.12,18.12,1,72.53,3,10.39,0,1460
456462,1,16.66,16.66,2,306.49,6,13.2,0,2192
2278,1,10.0,10.0,2,260.13,4,15.0,0,1668
2631,0,23.04,23.04,1,237.79,5,10.392,0,1827
0,0,3.7,3.7,1,181.8,6,13.856,0,2373
1841,0,15.45,15.45,1,457.32,6,20.0,0,2192
3371,0,18.12,18.12,1,516.93,5,19.8,0,1826
1748,1,31.64,31.64,2,141.02,5,13.856,0,1854
1667,0,13.07,13.07,1,150.26,6,13.856,0,2542
0,0,16.77,16.77,1,213.8,4,13.8,0,1827
1936,0,25.56,25.56,1,135.6,4,13.856,1,1461
3095,1,19.68,19.68,2,571.1,4,31.5,0,1827
0,0,17.45,17.45,1,191.03,7,13.856,0,2557
0,0,21.64,21.64,1,43.25,5,10.392,0,2192
1129,0,33.12,33.12,1,111.82,6,13.2,0,2191
0,0,27.14,27.14,1,172.42,4,13.2,0,1461
0,0,6.51,6.51,1,84.38,6,13.943,0,2531
208,0,26.04,26.04,1,44.31,4,10.39,1,1657
345010,1,13.03,13.03,9,331.57,6,10.35,0,2192
723,0,14.57,14.57,1,55.38,7,10.35,0,2557
0,0,18.24,18.24,1,162.69,6,14.49,0,2557
3967,0,0.819999999999999,0.819999999999999,1,522.36,3,19.72,0,1461
6197,0,0.12,0.12,1,586.41,10,40.0,0,4018
0,1,31.2,31.2,3,333.66,3,13.856,0,1095
0,0,29.76,29.76,1,151.08,5,13.2,0,1827
6083,0,11.95,11.95,1,169.67,6,13.856,0,2557
1365,0,8.68,8.68,1,161.74,6,17.25,0,2557
278,0,7.8,7.8,1,50.58,5,10.392,0,2126
8060,0,18.27,18.27,1,120.81,6,15.0,0,2558
0,0,38.04,38.04,1,0.0,4,21.0,0,1461
0,0,26.02,26.02,1,29.78,6,13.2,0,2557
0,0,29.64,29.64,1,319.98,3,13.15,1,1095
3696,0,9.56,9.56,1,158.93,6,14.3,0,2476
2276,0,19.08,19.08,1,74.05,6,10.392,0,2540
2928,0,3.7,3.7,2,101.05,4,13.856,0,1827
9782,0,8.76,8.76,1,339.57,4,13.15,0,1827
0,0,12.36,12.36,1,22.24,4,10.392,0,1674
3722,0,149.8,149.8,1,0.0,6,75.0,0,2557
0,0,0.12,0.12,1,0.0,7,95.0,0,2734
2177,0,53.14,53.14,1,902.15,4,17.0,0,1628
0,0,16.66,16.66,1,182.18,6,13.2,0,2192
1433,0,10.08,10.08,1,130.51,4,10.392,0,1826
4948,0,31.08,31.08,1,543.44,4,20.785,1,1827
990,0,20.52,20.52,2,86.42,5,13.2,0,2192
149335,0,17.13,17.13,1,0.13,6,12.18,0,2192
2021,1,32.6,32.6,3,339.38,4,27.0,0,1628
76,0,19.2,19.2,1,14.73,4,10.39,0,1461
0,0,25.7,25.7,1,168.17,5,13.856,0,1826
1995,0,10.08,10.08,1,49.39,6,10.392,0,2557
0,1,33.12,33.12,2,92.92,7,13.2,0,2922
1406,0,10.32,10.32,1,188.94,6,16.5,0,2557
0,0,46.81,46.81,1,475.7,3,34.641,0,1096
9,0,27.28,27.28,1,18.87,4,13.856,0,1818
699,0,2.8,2.8,1,514.4,5,10.392,0,2192
750,0,16.14,16.14,1,68.26,4,10.39,0,1827
437,0,24.72,24.72,1,250.09,3,16.5,1,1095
890,0,24.0,24.0,1,199.67,5,16.0,0,1826
180,0,20.54,20.54,1,28.26,5,10.392,0,2192
0,0,19.11,19.11,1,41.65,4,10.35,0,1461
0,0,20.82,20.82,1,57.96,5,10.392,0,1836
4157,1,23.4,23.4,4,130.05,4,10.392,0,1827
467,1,27.51,27.51,2,87.06,6,15.2,0,2192
0,0,14.57,14.57,1,89.16,7,10.35,0,2557
0,0,33.12,33.12,1,146.45,6,13.2,0,2557
21936,0,24.52,24.52,1,979.3,6,13.2,0,2165
0,0,10.8,10.8,1,300.4,3,17.320999999999998,0,1461
1567,1,6.72,6.72,3,273.07,4,20.0,0,1827
1555,0,19.88,19.88,1,253.17,9,13.2,0,3262
997,1,15.12,15.12,2,102.81,3,13.2,0,1461
0,0,27.32,27.32,1,1.93,6,13.2,0,2192
863,0,43.32,43.32,1,94.12,4,17.35,0,1827
0,0,28.72,28.72,1,24.35,5,13.8,0,2192
423,0,32.88,32.88,1,45.37,4,13.15,1,1800
0,0,25.04,25.04,1,54.62,4,12.1,0,1461
2028,0,21.9,21.9,1,151.12,4,13.2,0,1492
0,1,31.2,31.2,2,137.29,4,13.856,0,1406
0,0,0.12,0.12,1,0.0,8,95.0,0,3105
516,0,21.48,21.48,1,108.84,3,10.392,0,1096
2746,0,25.44,25.44,1,314.42,12,33.0,1,4383
2343,0,26.04,26.04,2,72.43,6,10.392,0,2557
509,0,19.48,19.48,1,33.55,5,13.856,0,1827
759,0,21.48,21.48,1,42.29,4,10.392,0,1516
6955,0,39.54,39.54,1,611.77,6,50.0,0,2427
0,0,14.04,14.04,1,141.42,5,13.2,0,2192
1821,0,34.67,34.67,1,209.82,6,25.6,0,2141
0,0,20.08,20.08,1,46.35,6,11.5,0,2557
720,0,21.96,21.96,1,91.82,3,16.5,0,1461
146282,0,2.8,2.8,1,821.15,4,10.392,0,1632
615,0,31.32,31.32,1,52.56,6,12.5,0,2558
1135,0,4.08,4.08,1,261.84,5,21.7,1,2192
2657,0,10.08,10.08,1,61.77,6,10.392,0,2557
7484,1,13.8,13.8,2,297.76,3,15.1,0,1096
0,0,20.54,20.54,1,32.81,4,10.392,0,1827
894,0,0.0,0.0,1,166.85,6,20.0,1,2191
313,0,23.65,23.65,1,32.28,6,10.35,0,2192
0,0,26.04,26.04,1,42.85,4,10.392,0,1827
2385,0,21.09,21.09,1,11.78,5,10.392,0,2192
0,1,16.84,16.84,2,1.07,6,10.35,0,2192
3514,0,27.88,27.88,1,291.97,3,15.0,0,1096
1011,0,17.13,17.13,1,74.22,4,10.392,0,1827
0,0,6.92,6.92,1,58.24,6,10.392,0,2279
2523,0,27.14,27.14,1,187.35,4,13.2,0,1461
4059,0,62.28,62.28,1,530.56,11,41.58,0,4383
4898,0,17.1,17.1,1,62.6,6,10.35,0,2557
0,0,14.64,14.64,1,42.29,6,10.39,0,2192
0,0,17.45,17.45,1,186.02,4,13.856,0,1481
818,0,21.52,21.52,1,129.03,4,13.2,0,1461
0,0,26.04,26.04,1,40.24,5,10.392,0,1895
0,0,37.49,37.49,1,402.44,3,27.713,0,1095
0,0,32.76,32.76,1,797.53,3,32.85,0,1461
0,0,77.04,77.04,2,0.59,4,25.0,0,1613
0,0,18.18,18.18,1,105.34,3,14.49,0,1461
709,1,17.67,17.67,2,78.45,3,13.856,0,1461
0,0,11.4,11.4,1,121.74,6,10.392,0,2557
0,0,16.08,16.08,1,118.6,4,13.5,0,1827
1877,1,14.77,14.77,4,84.86,5,16.5,0,2192
229,0,49.44,49.44,1,25.3,4,19.8,1,1827
0,0,21.09,21.09,1,37.02,5,10.392,0,2192
2393,0,27.09,27.09,1,276.3,3,20.0,0,1310
1049,0,28.56,28.56,1,136.03,6,11.4,0,2557
1353,0,22.89,22.89,1,41.35,5,13.856,0,2192
75409,0,23.28,23.28,1,209.0,6,10.35,0,2191
2903,0,12.54,12.54,1,406.44,3,20.0,0,1461
0,0,23.04,23.04,1,65.9,6,13.2,0,2557
0,0,26.04,26.04,1,92.81,4,10.392,0,1827
79,0,31.03,31.03,1,263.47,6,15.0,0,2077
3401,0,18.36,18.36,1,492.27,4,17.320999999999998,0,1461
10832,0,5.52,5.52,1,772.98,6,33.0,0,2557
0,0,18.98,18.98,1,141.92,3,10.2,1,1096
0,0,16.92,16.92,1,124.92,5,10.392,0,1827
0,0,21.78,21.78,1,51.23,5,13.2,0,2192
540,0,29.16,29.16,1,87.04,3,25.88,0,1461
7093,1,25.44,25.44,2,722.19,6,43.6,0,2192
458,0,9.96,9.96,1,193.58,4,13.15,0,1716
4763,0,18.16,18.16,1,487.28,4,23.0,0,1849
24,1,21.37,21.37,3,151.47,6,31.05,0,2557
2533,0,58.05,58.05,1,0.11,5,30.0,0,2192
0,0,32.64,32.64,1,221.42,4,14.49,0,1827
0,0,37.63,37.63,1,173.16,3,20.785,1,1096
386468,1,60.6,60.6,2,0.36,4,24.249,0,1461
3927,1,65.4,65.4,2,377.59,3,43.648,0,1094
35855,0,28.14,28.14,1,112.64,4,27.0,0,1827
0,0,23.76,23.76,1,48.56,3,10.39,0,1096
0,0,4.86,4.86,1,221.84,3,10.39,1,1461
0,0,21.48,21.48,1,19.04,6,10.392,0,2393
0,0,56.69,56.69,1,17.18,6,25.0,0,2192
235,0,13.81,13.81,1,55.84,6,15.4,0,2557
2986,0,24.72,24.72,1,384.43,3,16.5,0,1095
0,0,4.04,4.04,1,504.7,6,15.0,0,2557
592,0,19.48,19.48,1,37.35,6,13.856,0,2192
823,0,52.42,52.42,1,92.61,7,38.711,0,2557
6389,0,27.6,27.6,2,697.02,3,27.71,0,1095
94,0,27.07,27.07,1,19.92,4,20.0,0,1473
0,0,15.0,15.0,1,83.1,6,13.164,0,2557
2412,0,27.09,27.09,1,325.78,3,20.0,0,1096
0,0,18.62,18.62,1,147.75,4,13.2,0,1461
118048,0,104.45,104.45,1,329.33,6,77.2,0,2366
1405,0,24.42,24.42,1,257.98,3,13.164,0,1071
1467,0,15.24,15.24,1,201.45,5,19.8,0,1877
0,0,12.3,12.3,1,69.14,6,10.35,0,2557
6976,0,11.04,11.04,1,852.03,4,40.57,0,1827
10231,0,40.38,40.38,1,118.84,6,19.8,0,2192
509826,1,23.4,23.4,2,135.53,5,10.392,0,1826
3733,0,6.72,6.72,1,409.79,4,20.0,0,1664
191,0,2.94,2.94,2,198.2,4,11.0,0,1827
393,0,29.76,29.76,1,28.9,4,26.4,0,1827
666,0,31.35,31.35,1,111.83,6,26.4,0,2557
8332,0,21.34,21.34,1,121.55,5,10.392,0,1827
777,0,22.62,22.62,1,101.84,3,15.3,0,1461
23534,1,24.51,24.51,2,590.97,3,23.1,0,1096
1463,0,0.84,0.84,1,180.29,5,19.8,1,2192
0,0,37.62,37.62,1,318.05,4,31.177,0,1461
0,0,24.24,24.24,1,28.44,4,13.15,0,1497
0,0,13.4,13.4,1,32.77,5,13.856,0,2192
0,0,31.32,31.32,1,77.39,6,12.5,0,2557
52510,0,22.95,22.95,1,552.37,6,13.856,0,2192
283,0,17.62,17.62,1,49.83,4,12.5,0,1827
443297,0,22.52,22.52,1,66.75,3,13.856,0,1096
0,0,33.12,33.12,1,58.53,4,13.2,1,1827
0,0,14.68,14.68,1,138.65,6,10.392,0,2557
393,0,43.08,43.08,1,73.63,7,17.25,1,2557
0,0,3.2,3.2,1,708.44,4,12.0,0,1827
0,1,2.8,2.8,3,109.02,6,10.392,0,2557
17,0,31.26,31.26,1,11.78,4,17.25,0,1461
2462,0,29.64,29.64,1,226.97,3,19.8,0,1461
2551,0,23.4,23.4,1,193.69,3,10.39,0,1095
1893,0,2.82,2.82,2,230.66,6,15.001,0,2495
85584,0,6.56,6.56,1,310.33,5,19.745,0,2190
0,1,11.42,11.42,2,180.87,6,13.2,0,2557
0,0,28.02,28.02,1,16.5,6,13.856,0,2557
744,1,16.92,16.92,3,95.35,5,13.2,0,2192
0,0,18.27,18.27,1,170.28,5,15.0,0,2192
1785,0,21.53,21.53,1,258.14,4,28.0,0,1461
0,0,24.4,24.4,1,58.84,5,15.0,0,1827
304,0,39.52,39.52,1,36.66,6,19.8,0,2556
341,0,39.84,39.84,1,41.85,6,15.935,0,2191
2214,0,30.78,30.78,1,35.42,6,15.1,0,2192
65969,0,32.64,32.64,1,388.04,5,14.5,0,1826
0,0,37.56,37.56,1,40.66,4,15.0,0,1827
289924,1,28.84,28.84,2,362.64,3,60.0,0,1461
983,0,34.68,34.68,1,66.2,6,13.856,0,2104
2598,1,29.64,29.64,2,235.19,4,19.8,0,1827
870,1,5.19,5.19,2,150.99,7,16.5,0,2922
856,0,23.4,23.4,1,101.39,5,20.785,1,2192
3872,0,21.81,21.81,1,431.17,4,13.15,0,1461
0,0,36.21,36.21,1,78.33,5,20.0,0,1827
333,0,37.56,37.56,1,53.75,3,15.0,0,1095
0,0,33.12,33.12,1,58.23,6,13.2,0,2191
0,0,14.64,14.64,1,132.02,6,10.392,0,2191
27183,0,22.95,22.95,1,255.21,4,13.856,0,1461
1635,0,3.72,3.72,1,224.22,6,19.8,0,2557
407,0,22.52,22.52,1,6.23,5,13.85,0,1827
0,0,22.52,22.52,1,33.48,5,13.856,0,1827
2255,0,7.32,7.32,1,189.09,3,13.856,0,1301
0,0,15.0,15.0,1,488.75,6,15.001,0,2565
11179,1,24.9,24.9,3,175.81,3,15.0,0,1096
1,0,25.68,25.68,1,318.98,5,11.4,1,1826
2677,0,64.44,64.44,1,1987.83,3,18.41,0,1095
1430,0,18.66,18.66,1,242.52,3,15.5,0,1096
0,1,48.24,48.24,4,21.31,4,19.3,0,1461
797,1,33.12,33.12,2,116.65,6,13.2,0,2318
0,0,32.64,32.64,1,222.57,6,14.49,0,2191
0,0,12.36,12.36,1,66.79,4,10.39,0,1608
0,0,22.04,22.04,1,395.02,6,24.0,0,2192
0,0,20.56,20.56,1,146.0,3,13.856,0,1461
3127,1,1.2,1.2,2,333.84,4,26.4,0,1827
0,0,13.52,13.52,1,208.9,5,10.7,0,1827
3967,0,26.4,26.4,1,441.53,3,26.4,1,1461
515,0,69.04,69.04,1,67.82,3,43.64,1,1096
1585,0,19.28,19.28,1,259.7,4,13.2,0,1461
106161,0,8.510000000000009,8.510000000000009,1,723.69,6,17.83,0,2192
0,0,14.1,14.1,1,84.58,4,11.0,0,1827
0,0,148.56,148.56,1,6.82,6,59.5,0,2557
5432,1,28.82,28.82,2,169.26,4,14.0,0,1945
2152,0,7.02,7.02,1,140.0,3,15.0,0,1486
326,0,37.39,37.39,3,34.15,5,16.5,0,1827
68400,0,41.2,41.2,1,150.66,6,33.0,0,2192
416,1,16.92,16.92,3,65.0,6,10.39,0,2192
0,0,48.59,48.59,1,51.78,5,35.91,0,1827
74,0,13.4,13.4,1,12.31,5,13.856,1,2192
0,1,27.88,27.88,3,360.38,5,15.0,0,2043
0,0,3.54,3.54,1,268.74,4,13.15,0,1827
2597,0,27.14,27.14,1,137.7,7,13.2,0,2557
1114,0,4.83,4.83,1,199.14,5,10.35,0,2192
0,0,28.45,28.45,1,154.4,5,13.856,0,1774
17002,0,14.46,14.46,2,460.78,6,23.1,0,2557
453,0,21.09,21.09,1,10.47,6,10.392,0,2557
1543,1,15.96,15.96,2,237.79,4,15.0,0,1827
2647,0,39.6,39.6,1,161.15,4,19.8,1,1461
644,0,12.3,12.3,1,36.28,6,10.35,0,2557
2253,0,39.6,39.6,1,194.96,5,26.4,0,1858
0,0,14.64,14.64,1,30.03,4,10.392,0,1461
1489,0,14.64,14.64,1,50.42,5,10.392,0,1827
0,0,26.04,26.04,1,117.19,6,10.392,0,2557
0,0,9.2,9.2,1,105.57,6,13.85,1,2557
